Date,Time,Temperature(C),Humidity(%),GPOA(W/M2),EDS/CTRL(#),Voc_Before(V),Voc_After(V),Isc_Before(A),Isc_After(A),Pout_Before(W),Pout_After(W),PR_Before,PR_After,SI_Before,SI_After
11/28/2020,11:0:0,Error,Error,56.17,EDS-PV5,19.09,19.09,11.29,10.27,215.53,196.05,319.76,290.86,295.58,268.88
11/28/2020,11:2:18,Error,Error,52.237,CTRL-PV1,18.96,N/A,9.24,N/A,175.19,N/A,279.48,N/A,260.13,N/A
11/28/2020,11:2:32,Error,Error,52.771,CTRL-PV2,18.96,N/A,9.24,N/A,175.19,N/A,276.65,N/A,257.49,N/A
11/28/2020,11:41:2,Error,Error,27.222,EDS-PV1,18.04,18.1,5.13,5.13,92.55,92.85,283.32,284.24,277.13,277.13
11/28/2020,11:43:20,Error,Error,27.562,CTRL-PV1,17.92,N/A,6.16,N/A,110.39,N/A,333.76,N/A,328.67,N/A
11/28/2020,11:43:34,Error,Error,28.337,CTRL-PV2,18.1,N/A,28.23,N/A,510.96,N/A,1502.63,N/A,1465.04,N/A
11/28/2020,12:0:3,Error,Error,79.559,CTRL-PV1,19.27,N/A,11.29,N/A,217.56,N/A,227.88,N/A,208.69,N/A
11/28/2020,12:0:17,Error,Error,115.725,CTRL-PV2,19.83,N/A,16.94,N/A,335.92,N/A,241.9,N/A,215.27,N/A
11/28/2020,12:0:32,Error,Error,79.793,EDS-PV1,19.33,N/A,9.75,N/A,188.47,N/A,196.83,N/A,179.69,N/A
11/28/2020,12:0:46,Error,Error,86.675,EDS-PV2,19.21,N/A,11.81,N/A,226.87,N/A,218.12,N/A,200.38,N/A
11/28/2020,12:1:0,Error,Error,123.606,EDS-PV3,19.52,N/A,16.94,N/A,330.67,N/A,222.93,N/A,201.54,N/A
11/28/2020,12:1:15,Error,Error,244.959,EDS-PV4,0.62,N/A,3.08,N/A,1.91,N/A,0.65,N/A,18.49,N/A
11/28/2020,12:1:29,Error,Error,232.04,EDS-PV5,20.44,N/A,23.1,N/A,472.16,N/A,169.57,N/A,146.4,N/A
11/28/2020,12:10:1,Error,Error,30.82,EDS-PV3,17.86,17.43,8.21,7.7,146.63,134.21,396.47,362.89,391.74,367.41
11/28/2020,12:12:19,Error,Error,21.382,CTRL-PV1,17.61,N/A,5.65,N/A,99.5,N/A,387.79,N/A,388.59,N/A
11/28/2020,12:12:33,Error,Error,20.93,CTRL-PV2,17.55,N/A,11.29,N/A,198.14,N/A,788.9,N/A,793.26,N/A
11/28/2020,13:0:0,Error,Error,95.355,EDS-PV2,19.4,19.46,16.42,14.89,318.55,289.76,278.39,253.23,253.23,229.64
11/28/2020,13:2:18,Error,Error,95.54,CTRL-PV1,18.96,N/A,15.91,N/A,301.65,N/A,263.11,N/A,244.89,N/A
11/28/2020,13:2:32,Error,Error,80.541,CTRL-PV2,19.58,N/A,22.58,N/A,442.12,N/A,457.45,N/A,412.29,N/A
11/29/2020,10:0:0,Error,Error,206.979,EDS-PV4,0.31,0.31,2.57,3.08,0.8,0.95,0.32,0.38,18.26,21.88
11/29/2020,10:2:19,Error,Error,208.674,CTRL-PV1,19.76,N/A,26.18,N/A,517.32,N/A,206.59,N/A,184.5,N/A
11/29/2020,10:2:33,Error,Error,208.469,CTRL-PV2,20.01,N/A,22.58,N/A,451.83,N/A,180.61,N/A,159.28,N/A
11/29/2020,11:0:1,Error,Error,244.794,EDS-PV5,20.13,20.13,33.36,26.69,671.54,537.27,228.61,182.9,200.41,160.34
11/29/2020,11:2:19,Error,Error,247.804,CTRL-PV1,19.76,N/A,17.96,N/A,354.89,N/A,119.34,N/A,106.58,N/A
11/29/2020,11:2:34,Error,Error,247.892,CTRL-PV2,20.07,N/A,26.69,N/A,535.67,N/A,180.08,N/A,158.34,N/A
11/29/2020,11:41:1,Error,Error,252.785,EDS-PV1,19.64,19.64,16.94,12.83,332.7,251.98,109.68,83.07,98.55,74.64
11/29/2020,11:43:19,Error,Error,252.9,CTRL-PV1,19.58,N/A,14.89,N/A,291.55,N/A,96.07,N/A,86.58,N/A
11/29/2020,11:43:33,Error,Error,253.076,CTRL-PV2,19.95,N/A,28.74,N/A,573.36,N/A,188.8,N/A,167.0,N/A
11/29/2020,12:0:2,Error,Error,253.321,CTRL-PV1,19.76,N/A,14.89,N/A,294.23,N/A,96.79,N/A,86.44,N/A
11/29/2020,12:0:17,Error,Error,253.79,CTRL-PV2,19.89,N/A,25.66,N/A,510.38,N/A,167.59,N/A,148.69,N/A
11/29/2020,12:0:31,Error,Error,253.681,EDS-PV1,19.64,N/A,12.83,N/A,251.98,N/A,82.77,N/A,74.38,N/A
11/29/2020,12:0:45,Error,Error,253.271,EDS-PV2,19.46,N/A,12.83,N/A,249.67,N/A,82.15,N/A,74.5,N/A
11/29/2020,12:1:0,Error,Error,253.507,EDS-PV3,19.58,N/A,12.83,N/A,251.21,N/A,82.58,N/A,74.43,N/A
11/29/2020,12:1:14,Error,Error,253.34,EDS-PV4,0.31,N/A,3.08,N/A,0.95,N/A,0.31,N/A,17.88,N/A
11/29/2020,12:1:28,Error,Error,252.839,EDS-PV5,19.89,N/A,27.2,N/A,541.01,N/A,178.31,N/A,158.2,N/A
11/29/2020,12:10:1,Error,Error,253.199,EDS-PV3,19.58,19.64,12.32,12.32,241.23,241.96,79.39,79.63,71.55,71.55
11/29/2020,12:12:19,Error,Error,254.963,CTRL-PV1,19.83,N/A,9.75,N/A,193.34,N/A,63.19,N/A,56.24,N/A
11/29/2020,12:12:33,Error,Error,255.397,CTRL-PV2,19.89,N/A,25.66,N/A,510.38,N/A,166.53,N/A,147.75,N/A
11/29/2020,13:0:2,Error,Error,230.919,EDS-PV2,19.7,19.7,13.86,16.94,273.04,333.72,98.53,120.43,88.27,107.88
11/29/2020,13:2:20,Error,Error,209.877,CTRL-PV1,18.47,N/A,8.21,N/A,151.64,N/A,60.21,N/A,57.53,N/A
11/29/2020,13:2:34,Error,Error,191.545,CTRL-PV2,19.83,N/A,25.15,N/A,498.72,N/A,216.97,N/A,193.09,N/A
11/30/2020,10:0:2,Error,Error,5.064,EDS-PV4,0.31,0.31,3.08,2.57,0.95,0.8,15.63,13.16,894.43,746.33
11/30/2020,10:2:20,Error,Error,5.707,CTRL-PV1,15.02,N/A,4.11,N/A,61.73,N/A,901.38,N/A,1059.07,N/A
11/30/2020,10:2:34,Error,Error,5.807,CTRL-PV2,15.58,N/A,4.62,N/A,71.98,N/A,1032.95,N/A,1169.99,N/A
11/30/2020,11:0:0,Error,Error,4.806,EDS-PV5,15.64,15.7,5.65,4.11,88.37,64.53,1532.29,1118.91,1728.84,1257.62
11/30/2020,11:2:19,Error,Error,4.406,CTRL-PV1,14.16,N/A,3.59,N/A,50.83,N/A,961.38,N/A,1198.23,N/A
11/30/2020,11:2:33,Error,Error,4.406,CTRL-PV2,14.9,N/A,4.11,N/A,61.24,N/A,1158.27,N/A,1371.79,N/A
11/30/2020,11:41:0,Error,Error,2.38,EDS-PV1,13.79,14.47,3.08,3.59,42.47,51.95,1487.04,1818.98,1903.11,2218.24
11/30/2020,11:43:19,Error,Error,3.204,CTRL-PV1,13.24,N/A,3.59,N/A,47.53,N/A,1236.22,N/A,1647.76,N/A
11/30/2020,11:43:33,Error,Error,3.304,CTRL-PV2,14.16,N/A,4.62,N/A,65.42,N/A,1650.02,N/A,2056.33,N/A
11/30/2020,12:0:2,Error,Error,4.198,CTRL-PV1,14.35,N/A,4.11,N/A,58.98,N/A,1170.8,N/A,1439.76,N/A
11/30/2020,12:0:16,Error,Error,4.879,CTRL-PV2,14.9,N/A,4.62,N/A,68.84,N/A,1175.79,N/A,1392.52,N/A
11/30/2020,12:0:30,Error,Error,5.603,EDS-PV1,15.95,N/A,4.11,N/A,65.55,N/A,974.92,N/A,1078.73,N/A
11/30/2020,12:0:45,Error,Error,6.192,EDS-PV2,14.84,N/A,4.62,N/A,68.56,N/A,922.7,N/A,1097.24,N/A
11/30/2020,12:0:59,Error,Error,6.48,EDS-PV3,15.33,N/A,4.62,N/A,70.82,N/A,910.75,N/A,1048.47,N/A
11/30/2020,12:1:13,Error,Error,6.508,EDS-PV4,0.43,N/A,3.08,N/A,1.32,N/A,16.9,N/A,695.98,N/A
11/30/2020,12:1:28,Error,Error,6.408,EDS-PV5,16.26,N/A,5.13,N/A,83.41,N/A,1084.71,N/A,1177.3,N/A
11/30/2020,12:10:2,Error,Error,4.606,EDS-PV3,14.65,14.78,4.11,4.11,60.21,60.75,1089.34,1099.11,1312.23,1312.23
11/30/2020,12:12:20,Error,Error,5.307,CTRL-PV1,14.9,N/A,4.11,N/A,61.24,N/A,961.62,N/A,1138.9,N/A
11/30/2020,12:12:34,Error,Error,5.441,CTRL-PV2,15.33,N/A,5.13,N/A,78.64,N/A,1204.44,N/A,1386.53,N/A
11/30/2020,13:0:2,Error,Error,4.406,EDS-PV2,13.98,13.92,4.11,4.11,57.46,57.21,1086.78,1082.05,1371.79,1371.79
11/30/2020,13:2:20,Error,Error,3.896,CTRL-PV1,13.85,N/A,4.11,N/A,56.92,N/A,1217.49,N/A,1551.36,N/A
11/30/2020,13:2:34,Error,Error,3.705,CTRL-PV2,14.47,N/A,4.62,N/A,66.85,N/A,1503.6,N/A,1833.77,N/A
12/1/2020,10:0:1,Error,Error,14.898,EDS-PV4,0.31,0.31,3.08,3.08,0.95,0.95,5.31,5.31,304.03,304.03
12/1/2020,10:2:19,Error,Error,22.09,CTRL-PV1,17.73,N/A,8.73,N/A,154.78,N/A,583.9,N/A,581.18,N/A
12/1/2020,10:2:33,Error,Error,21.346,CTRL-PV2,17.92,N/A,14.37,N/A,257.51,N/A,1005.3,N/A,989.99,N/A
12/1/2020,11:0:0,Error,Error,15.516,EDS-PV5,17.73,17.61,11.81,10.78,209.39,189.84,1124.59,1019.59,1119.34,1021.72
12/1/2020,11:2:19,Error,Error,14.718,CTRL-PV1,17.12,N/A,6.67,N/A,114.19,N/A,646.54,N/A,666.45,N/A
12/1/2020,11:2:33,Error,Error,15.428,CTRL-PV2,17.43,N/A,10.78,N/A,187.9,N/A,1014.93,N/A,1027.54,N/A
12/1/2020,11:41:0,Error,Error,5.89,EDS-PV1,16.07,16.26,4.62,5.13,74.24,83.41,1050.37,1180.11,1153.5,1280.83
12/1/2020,11:43:18,Error,Error,7.012,CTRL-PV1,15.33,N/A,4.62,N/A,70.82,N/A,841.65,N/A,968.93,N/A
12/1/2020,11:43:32,Error,Error,7.28,CTRL-PV2,16.13,N/A,7.7,N/A,124.2,N/A,1421.7,N/A,1555.43,N/A
12/1/2020,12:0:2,Error,Error,12.923,CTRL-PV1,16.62,N/A,7.19,N/A,119.5,N/A,770.59,N/A,818.19,N/A
12/1/2020,12:0:16,Error,Error,12.76,CTRL-PV2,17.18,N/A,10.27,N/A,176.44,N/A,1152.3,N/A,1183.62,N/A
12/1/2020,12:0:31,Error,Error,11.743,EDS-PV1,17.12,N/A,5.65,N/A,96.73,N/A,686.44,N/A,707.56,N/A
12/1/2020,12:0:45,Error,Error,11.019,EDS-PV2,16.07,N/A,5.65,N/A,90.8,N/A,686.69,N/A,754.05,N/A
12/1/2020,12:0:59,Error,Error,10.524,EDS-PV3,16.38,N/A,5.65,N/A,92.55,N/A,732.85,N/A,789.51,N/A
12/1/2020,12:1:13,Error,Error,9.923,EDS-PV4,0.31,N/A,3.08,N/A,0.95,N/A,7.98,N/A,456.46,N/A
12/1/2020,12:1:28,Error,Error,9.407,EDS-PV5,16.99,N/A,7.7,N/A,130.82,N/A,1158.89,N/A,1203.73,N/A
12/1/2020,12:10:2,Error,Error,9.101,EDS-PV3,16.13,16.07,5.65,5.65,91.13,90.8,834.43,831.41,912.96,912.96
12/1/2020,12:12:20,Error,Error,8.638,CTRL-PV1,16.19,N/A,5.65,N/A,91.47,N/A,882.44,N/A,961.89,N/A
12/1/2020,12:12:34,Error,Error,8.608,CTRL-PV2,16.38,N/A,7.7,N/A,126.13,N/A,1221.05,N/A,1315.47,N/A
12/1/2020,13:0:0,Error,Error,41.704,EDS-PV2,18.41,17.86,14.37,10.78,264.55,192.53,528.63,384.72,506.72,380.13
12/1/2020,13:2:18,Error,Error,26.247,CTRL-PV1,17.92,N/A,9.75,N/A,174.72,N/A,554.73,N/A,546.28,N/A
12/1/2020,13:2:32,Error,Error,24.422,CTRL-PV2,18.04,N/A,15.4,N/A,277.82,N/A,947.98,N/A,927.32,N/A
12/2/2020,10:0:1,Error,Error,204.07,EDS-PV4,0.31,0.31,3.08,2.57,0.95,0.8,0.39,0.33,22.2,18.52
12/2/2020,10:2:19,Error,Error,207.19,CTRL-PV1,19.64,N/A,23.1,N/A,453.68,N/A,182.47,N/A,163.96,N/A
12/2/2020,10:2:33,Error,Error,207.447,CTRL-PV2,19.95,N/A,21.04,N/A,419.75,N/A,168.62,N/A,149.15,N/A
12/2/2020,11:0:2,Error,Error,41.686,EDS-PV5,18.35,18.23,20.53,10.78,376.73,196.52,753.11,392.86,724.25,380.29
12/2/2020,11:2:20,Error,Error,36.335,CTRL-PV1,18.29,N/A,11.81,N/A,216.0,N/A,495.39,N/A,477.99,N/A
12/2/2020,11:2:34,Error,Error,36.148,CTRL-PV2,18.41,N/A,17.45,N/A,321.25,N/A,740.59,N/A,709.91,N/A
12/2/2020,11:41:1,Error,Error,22.905,EDS-PV1,18.04,18.1,7.7,7.7,138.91,139.37,505.38,507.06,494.37,494.37
12/2/2020,11:43:19,Error,Error,24.733,CTRL-PV1,17.73,N/A,5.13,N/A,90.95,N/A,306.44,N/A,305.02,N/A
12/2/2020,11:43:33,Error,Error,24.533,CTRL-PV2,18.1,N/A,9.75,N/A,176.48,N/A,599.46,N/A,584.45,N/A
12/2/2020,12:0:3,Error,Error,25.524,CTRL-PV1,17.92,N/A,10.27,N/A,184.04,N/A,600.87,N/A,591.72,N/A
12/2/2020,12:0:17,Error,Error,25.986,CTRL-PV2,18.16,N/A,17.45,N/A,316.89,N/A,1016.22,N/A,987.52,N/A
12/2/2020,12:0:31,Error,Error,26.388,EDS-PV1,18.29,N/A,11.29,N/A,206.49,N/A,652.1,N/A,629.19,N/A
12/2/2020,12:0:46,Error,Error,26.845,EDS-PV2,17.86,N/A,9.75,N/A,174.13,N/A,540.54,N/A,534.11,N/A
12/2/2020,12:1:0,Error,Error,27.407,EDS-PV3,17.92,N/A,10.78,N/A,193.18,N/A,587.38,N/A,578.43,N/A
12/2/2020,12:1:14,Error,Error,27.999,EDS-PV4,0.31,N/A,1.54,N/A,0.48,N/A,1.43,N/A,80.89,N/A
12/2/2020,12:1:29,Error,Error,28.734,EDS-PV5,18.53,N/A,15.4,N/A,285.36,N/A,827.59,N/A,788.16,N/A
12/2/2020,12:10:1,Error,Error,146.327,EDS-PV3,19.83,18.53,19.5,12.83,386.68,237.74,220.21,135.39,195.98,128.94
12/2/2020,12:12:20,Error,Error,49.405,CTRL-PV1,18.84,N/A,12.83,N/A,241.72,N/A,407.72,N/A,381.9,N/A
12/2/2020,12:12:34,Error,Error,47.345,CTRL-PV2,18.78,N/A,14.89,N/A,279.63,N/A,492.19,N/A,462.5,N/A
12/2/2020,13:0:1,Error,Error,50.973,EDS-PV2,18.66,19.89,15.91,20.02,296.88,398.2,485.35,651.0,459.01,577.58
12/2/2020,13:2:19,Error,Error,147.807,CTRL-PV1,20.2,N/A,25.66,N/A,518.33,N/A,292.23,N/A,255.3,N/A
12/2/2020,13:2:33,Error,Error,57.07,CTRL-PV2,18.96,N/A,24.12,N/A,457.32,N/A,667.78,N/A,621.53,N/A
12/3/2020,10:0:0,Error,Error,201.974,EDS-PV4,0.31,0.31,3.08,5.65,0.95,1.75,0.39,0.72,22.43,41.14
12/3/2020,10:2:18,Error,Error,205.496,CTRL-PV1,19.64,N/A,21.04,N/A,413.23,N/A,167.57,N/A,150.57,N/A
12/3/2020,10:2:32,Error,Error,205.649,CTRL-PV2,20.01,N/A,50.3,N/A,1006.5,N/A,407.86,N/A,359.69,N/A
12/3/2020,11:0:1,Error,Error,240.851,EDS-PV5,20.13,20.13,22.58,25.66,454.54,516.54,157.27,178.72,137.87,156.67
12/3/2020,11:2:20,Error,Error,240.997,CTRL-PV1,19.76,N/A,14.89,N/A,294.23,N/A,101.74,N/A,90.86,N/A
12/3/2020,11:2:34,Error,Error,240.785,CTRL-PV2,20.07,N/A,24.64,N/A,494.52,N/A,171.15,N/A,150.49,N/A
12/3/2020,11:41:1,Error,Error,260.678,EDS-PV1,19.7,19.7,15.91,7.19,313.43,141.64,100.2,45.28,89.75,40.56
12/3/2020,11:43:20,Error,Error,256.913,CTRL-PV1,19.76,N/A,8.73,N/A,172.5,N/A,55.95,N/A,49.97,N/A
12/3/2020,11:43:34,Error,Error,256.908,CTRL-PV2,19.95,N/A,21.04,N/A,419.75,N/A,136.15,N/A,120.44,N/A
12/3/2020,12:0:3,Error,Error,251.311,CTRL-PV1,19.89,N/A,9.24,N/A,183.78,N/A,60.94,N/A,54.07,N/A
12/3/2020,12:0:17,Error,Error,251.138,CTRL-PV2,19.95,N/A,22.07,N/A,440.3,N/A,146.1,N/A,129.24,N/A
12/3/2020,12:0:32,Error,Error,251.117,EDS-PV1,19.83,N/A,7.19,N/A,142.58,N/A,47.32,N/A,42.11,N/A
12/3/2020,12:0:46,Error,Error,251.041,EDS-PV2,19.58,N/A,10.27,N/A,201.09,N/A,66.75,N/A,60.16,N/A
12/3/2020,12:1:0,Error,Error,251.168,EDS-PV3,19.7,N/A,11.29,N/A,222.41,N/A,73.79,N/A,66.1,N/A
12/3/2020,12:1:15,Error,Error,251.34,EDS-PV4,0.31,N/A,3.08,N/A,0.95,N/A,0.31,N/A,18.02,N/A
12/3/2020,12:1:29,Error,Error,251.598,EDS-PV5,19.95,N/A,21.04,N/A,419.75,N/A,139.03,N/A,122.98,N/A
12/3/2020,12:10:1,Error,Error,250.425,EDS-PV3,19.7,19.7,9.24,14.37,182.03,283.09,60.57,94.2,54.26,84.39
12/3/2020,12:12:19,Error,Error,252.031,CTRL-PV1,19.89,N/A,7.19,N/A,143.01,N/A,47.29,N/A,41.95,N/A
12/3/2020,12:12:33,Error,Error,252.381,CTRL-PV2,19.89,N/A,21.04,N/A,418.49,N/A,138.18,N/A,122.6,N/A
12/3/2020,13:0:0,Error,Error,104.093,EDS-PV2,19.27,18.66,10.78,9.24,207.73,172.42,166.3,138.03,152.3,130.54
12/3/2020,13:2:18,Error,Error,99.807,CTRL-PV1,19.46,N/A,8.21,N/A,159.77,N/A,133.4,N/A,120.97,N/A
12/3/2020,13:2:33,Error,Error,144.659,CTRL-PV2,19.7,N/A,15.4,N/A,303.38,N/A,174.77,N/A,156.55,N/A
12/4/2020,10:0:0,Error,Error,66.329,EDS-PV4,0.31,0.31,3.08,3.08,0.95,0.95,1.19,1.19,68.29,68.29
12/4/2020,10:2:18,Error,Error,81.24,CTRL-PV1,19.27,N/A,7.19,N/A,138.55,N/A,142.12,N/A,130.15,N/A
12/4/2020,10:2:32,Error,Error,69.239,CTRL-PV2,19.27,N/A,10.27,N/A,197.9,N/A,238.18,N/A,218.13,N/A
12/4/2020,11:0:1,Error,Error,29.728,EDS-PV5,18.59,18.72,8.73,9.75,162.29,182.52,454.93,511.64,431.86,482.31
12/4/2020,11:2:19,Error,Error,41.646,CTRL-PV1,18.72,N/A,7.19,N/A,134.6,N/A,269.33,N/A,253.89,N/A
12/4/2020,11:2:33,Error,Error,46.367,CTRL-PV2,18.96,N/A,9.75,N/A,184.86,N/A,332.24,N/A,309.23,N/A
12/4/2020,11:41:0,Error,Error,64.689,EDS-PV1,19.03,19.52,6.67,7.19,126.93,140.35,163.51,180.8,151.63,163.45
12/4/2020,11:43:19,Error,Error,93.683,CTRL-PV1,19.27,N/A,13.86,N/A,267.08,N/A,237.57,N/A,217.57,N/A
12/4/2020,11:43:33,Error,Error,76.926,CTRL-PV2,19.03,N/A,17.45,N/A,332.07,N/A,359.73,N/A,333.59,N/A
12/4/2020,12:0:2,Error,Error,64.964,CTRL-PV1,18.84,N/A,9.75,N/A,183.69,N/A,235.63,N/A,220.71,N/A
12/4/2020,12:0:16,Error,Error,67.117,CTRL-PV2,19.03,N/A,10.27,N/A,195.44,N/A,242.66,N/A,225.02,N/A
12/4/2020,12:0:30,Error,Error,70.218,EDS-PV1,19.09,N/A,9.75,N/A,186.13,N/A,220.9,N/A,204.2,N/A
12/4/2020,12:0:45,Error,Error,109.092,EDS-PV2,18.96,N/A,7.19,N/A,136.32,N/A,104.13,N/A,96.92,N/A
12/4/2020,12:0:59,Error,Error,79.564,EDS-PV3,18.96,N/A,10.78,N/A,204.39,N/A,214.07,N/A,199.25,N/A
12/4/2020,12:1:13,Error,Error,104.467,EDS-PV4,0.31,N/A,3.08,N/A,0.95,N/A,0.76,N/A,43.36,N/A
12/4/2020,12:1:28,Error,Error,74.54,EDS-PV5,18.96,N/A,17.45,N/A,330.85,N/A,369.88,N/A,344.27,N/A
12/4/2020,12:10:2,Error,Error,34.247,EDS-PV3,18.04,17.73,6.16,7.19,111.13,127.48,270.41,310.2,264.51,308.74
12/4/2020,12:12:20,Error,Error,26.665,CTRL-PV1,17.92,N/A,7.7,N/A,137.98,N/A,431.21,N/A,424.66,N/A
12/4/2020,12:12:34,Error,Error,25.248,CTRL-PV2,17.92,N/A,10.27,N/A,184.04,N/A,607.44,N/A,598.18,N/A
12/4/2020,13:0:0,Error,Error,222.167,EDS-PV2,20.26,20.2,16.94,33.88,343.2,684.38,128.73,256.71,112.13,224.26
12/4/2020,13:2:19,Error,Error,223.139,CTRL-PV1,20.32,N/A,28.23,N/A,573.63,N/A,214.23,N/A,186.05,N/A
12/4/2020,13:2:33,Error,Error,223.152,CTRL-PV2,20.13,N/A,24.64,N/A,496.0,N/A,185.23,N/A,162.38,N/A
12/5/2020,10:0:0,Error,Error,1.941,EDS-PV4,0.31,0.31,3.08,3.08,0.95,0.95,40.79,40.79,2333.55,2333.55
12/5/2020,10:2:19,Error,Error,1.902,CTRL-PV1,11.39,N/A,3.08,N/A,35.08,N/A,1536.98,N/A,2381.39,N/A
12/5/2020,10:2:33,Error,Error,1.889,CTRL-PV2,12.31,N/A,3.08,N/A,37.91,N/A,1672.4,N/A,2397.78,N/A
12/5/2020,11:0:1,Error,Error,5.101,EDS-PV5,15.76,15.02,4.11,4.11,64.77,61.73,1058.13,1008.46,1184.89,1184.89
12/5/2020,11:2:19,Error,Error,3.611,CTRL-PV1,13.73,N/A,3.59,N/A,49.29,N/A,1137.5,N/A,1462.04,N/A
12/5/2020,11:2:33,Error,Error,3.496,CTRL-PV2,14.16,N/A,4.11,N/A,58.2,N/A,1387.3,N/A,1728.87,N/A
12/5/2020,11:41:1,Error,Error,2.603,EDS-PV1,13.92,13.61,3.08,3.59,42.87,48.86,1372.45,1564.22,1740.07,2028.2
12/5/2020,11:43:20,Error,Error,2.203,CTRL-PV1,12.07,N/A,2.57,N/A,31.02,N/A,1173.4,N/A,1715.58,N/A
12/5/2020,11:43:34,Error,Error,2.399,CTRL-PV2,13.3,N/A,3.08,N/A,40.96,N/A,1422.82,N/A,1888.04,N/A
12/5/2020,12:0:2,Error,Error,2.209,CTRL-PV1,12.01,N/A,3.08,N/A,36.99,N/A,1395.43,N/A,2050.44,N/A
12/5/2020,12:0:16,Error,Error,2.302,CTRL-PV2,13.05,N/A,4.11,N/A,53.64,N/A,1941.79,N/A,2625.59,N/A
12/5/2020,12:0:30,Error,Error,2.302,EDS-PV1,13.73,N/A,3.08,N/A,42.29,N/A,1530.92,N/A,1967.6,N/A
12/5/2020,12:0:45,Error,Error,2.299,EDS-PV2,11.82,N/A,3.08,N/A,36.41,N/A,1319.78,N/A,1970.17,N/A
12/5/2020,12:0:59,Error,Error,2.289,EDS-PV3,12.38,N/A,3.59,N/A,44.44,N/A,1617.88,N/A,2306.43,N/A
12/5/2020,12:1:13,Error,Error,2.37,EDS-PV4,0.31,N/A,3.08,N/A,0.95,N/A,33.4,N/A,1911.14,N/A
12/5/2020,12:1:28,Error,Error,2.201,EDS-PV5,13.24,N/A,3.59,N/A,47.53,N/A,1799.56,N/A,2398.64,N/A
12/5/2020,12:10:0,Error,Error,1.801,EDS-PV3,11.39,11.14,3.59,3.59,40.89,39.99,1892.0,1850.36,2931.38,2931.38
12/5/2020,12:12:18,Error,Error,1.701,CTRL-PV1,10.78,N/A,3.08,N/A,33.2,N/A,1626.49,N/A,2662.79,N/A
12/5/2020,12:12:32,Error,Error,1.694,CTRL-PV2,12.13,N/A,3.08,N/A,37.36,N/A,1837.86,N/A,2673.8,N/A
12/5/2020,13:0:1,Error,Error,2.203,EDS-PV2,11.76,11.39,3.08,3.08,36.22,35.08,1370.1,1326.98,2056.02,2056.02
12/5/2020,13:2:19,Error,Error,2.002,CTRL-PV1,11.51,N/A,2.05,N/A,23.6,N/A,982.35,N/A,1505.85,N/A
12/5/2020,13:2:33,Error,Error,2.102,CTRL-PV2,12.75,N/A,3.08,N/A,39.27,N/A,1556.85,N/A,2154.81,N/A
12/6/2020,10:0:1,Error,Error,203.754,EDS-PV4,0.37,0.31,3.08,3.08,1.14,0.95,0.47,0.39,22.23,22.23
12/6/2020,10:2:19,Error,Error,202.093,CTRL-PV1,19.83,N/A,7.19,N/A,142.58,N/A,58.79,N/A,52.32,N/A
12/6/2020,10:2:33,Error,Error,203.153,CTRL-PV2,19.95,N/A,16.94,N/A,337.95,N/A,138.63,N/A,122.63,N/A
12/6/2020,11:0:0,Error,Error,240.303,EDS-PV5,20.13,20.2,22.07,23.1,444.27,466.62,154.07,161.82,135.06,141.37
12/6/2020,11:2:19,Error,Error,240.889,CTRL-PV1,19.83,N/A,10.27,N/A,203.65,N/A,70.45,N/A,62.7,N/A
12/6/2020,11:2:33,Error,Error,240.868,CTRL-PV2,20.07,N/A,24.12,N/A,484.09,N/A,167.48,N/A,147.26,N/A
12/6/2020,11:41:0,Error,Error,265.054,EDS-PV1,19.76,19.58,8.21,11.29,162.23,221.06,51.01,69.5,45.55,62.64
12/6/2020,11:43:18,Error,Error,257.72,CTRL-PV1,19.89,N/A,8.21,N/A,163.3,N/A,52.8,N/A,46.85,N/A
12/6/2020,11:43:32,Error,Error,257.317,CTRL-PV2,19.95,N/A,22.07,N/A,440.3,N/A,142.59,N/A,126.13,N/A
12/6/2020,12:0:2,Error,Error,257.839,CTRL-PV1,19.95,N/A,8.21,N/A,163.79,N/A,52.94,N/A,46.83,N/A
12/6/2020,12:0:17,Error,Error,258.649,CTRL-PV2,19.95,N/A,23.61,N/A,471.02,N/A,151.76,N/A,134.24,N/A
12/6/2020,12:0:31,Error,Error,262.533,EDS-PV1,19.89,N/A,11.29,N/A,224.56,N/A,71.28,N/A,63.24,N/A
12/6/2020,12:0:46,Error,Error,268.243,EDS-PV2,19.76,N/A,16.94,N/A,334.73,N/A,103.99,N/A,92.87,N/A
12/6/2020,12:1:0,Error,Error,266.062,EDS-PV3,19.76,N/A,8.21,N/A,162.23,N/A,50.81,N/A,45.38,N/A
12/6/2020,12:1:14,Error,Error,261.405,EDS-PV4,0.31,N/A,3.08,N/A,0.95,N/A,0.3,N/A,17.33,N/A
12/6/2020,12:1:28,Error,Error,261.252,EDS-PV5,19.83,N/A,21.56,N/A,427.53,N/A,136.37,N/A,121.36,N/A
12/6/2020,12:10:1,Error,Error,263.419,EDS-PV3,19.89,17.92,10.27,5.65,204.27,101.25,64.62,32.03,57.33,31.54
12/6/2020,12:12:19,Error,Error,42.141,CTRL-PV1,18.04,N/A,6.16,N/A,111.13,N/A,219.76,N/A,214.96,N/A
12/6/2020,12:12:33,Error,Error,240.962,CTRL-PV2,20.13,N/A,23.1,N/A,465.0,N/A,160.81,N/A,140.98,N/A
